MANAGING_AGCY_CD,SHORT_DESCR,ClntAgcyCode,AgcyName,project_id,OCCURRENCE_ID,pobject,phasetype,PlannedAmt,CommittedAmt,LiquidatedAmt,AvailableAmt,DataAsOF
850,SIROVICH SR CTR-INFRASTRUCTURE                              ,125,DEPARTMENT FOR THE AGING,AG1SIRR4P,113,IFSP,IFA,13000,12614,12614,386,12/15/2017
850,SIROVICH SR CTR-INFRASTRUCTURE                              ,125,DEPARTMENT FOR THE AGING,AG1SIRR4P,116,CONS,CAP,397000,396340,396340,660,12/15/2017
850,LENOX HILL PLAZA                                            ,125,DEPARTMENT FOR THE AGING,AGC-LENPL,108,EQFN,CAP,5000,6935,6935,-1935,12/15/2017
850,NEW CENTER                                                  ,125,DEPARTMENT FOR THE AGING,AGC-QUEEN,011,IFSP,IFA,55000,0,0,55000,12/15/2017
850,HOPE GARDENS/ADA (FRONT DOOR)                               ,125,DEPARTMENT FOR THE AGING,AGC001HGM,001,DSGN,CAP,2000,0,0,2000,12/15/2017
850,"KINGSBAY SENIOR CENTER, BROOKLYN                            ",096,HUMAN RESOURCES ADMINISTRATION,AGC001KBC,002,DSGN,CAP,17000,0,0,17000,12/15/2017
850,NEW DORP SEN  CENTER                                        ,125,DEPARTMENT FOR THE AGING,AGC001NDF,017,DSGN,CAP,3000,0,0,3000,12/15/2017
850,NYCHANGE PROJECT WITH DFTA                                  ,125,DEPARTMENT FOR THE AGING,AGNYCHANG,007,CONS,CAP,1734000,0,0,1734000,12/15/2017
850,TODT HILL SENIOR CENTER - A/C SYSTEMS                       ,125,DEPARTMENT FOR THE AGING,AGR001TAC,006,SVCS,CAP,-1000,0,0,-1000,12/15/2017
850,JASA BRONX GROUP SERVICES                                   ,125,DEPARTMENT FOR THE AGING,AGX001LC ,005,SVCS,CAP,16000,0,0,16000,12/15/2017
850,SEWER CONSTRUCTION                                          ,826,DEPT OF ENVIRONMENTAL PROTECTION,AUGSEWC  ,006,CONS,CAP,0,0,0,0,12/15/2017
850,REPLACE SEWER                                               ,826,DEPT OF ENVIRONMENTAL PROTECTION,AUGSEWR  ,002,CONS,CAP,0,0,0,0,12/15/2017
850,REPLACE SEWER                                               ,826,DEPT OF ENVIRONMENTAL PROTECTION,AUGSEWR  ,007,CONS,CAP,0,0,0,0,12/15/2017
850,"BORING, FY01                                                ",826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10LL  ,003,SVCS,CAP,1020000,948284,948284,71716,12/15/2017
850,"SERVICE CONTRACT FOR BORINGS, FY08-9                        ",826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10TT  ,004,SVCS,CAP,41000,0,0,41000,12/15/2017
850,SERVICE CONTRACT FOR BORINGS                                ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,BC-10XX  ,004,SVCS,CAP,600000,599999,38771,1,12/15/2017
850,"REPLACE 6 IN  MAINS, BKLYN                                  ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-744  ,006,IFSP,IFA,66000,65606,65606,394,12/15/2017
850,"REPLACE WATER MAIN IN CLINTON STREET, BROOKLYN              ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-759  ,006,CNSP,CAP,1570000,275000,275000,1295000,12/15/2017
850,"REPLACE WATER MAIN IN CLINTON STREET, BROOKLYN              ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-759  ,018,CONS,CAP,82000,0,0,82000,12/15/2017
850,"REPLACE WATER MAIN IN CRESCENT ST, BK                       ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-762  ,600,IFSP,IFA,16000,16000,16000,0,12/15/2017
850,"REPLACE WATER MAIN IN CROPSEY AVE, BK                       ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-763  ,012,CONS,CAP,344000,329602,329602,14398,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 20B                         ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-765  ,015,IFSP,IFA,138000,137156,137156,844,12/15/2017
850,REPLACEMENT OF VALVES AND REGULATORS                        ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-769  ,014,CONS,CAP,99000,0,0,99000,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 21B                         ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-766  ,003,IFSP,IFA,320000,319151,319151,849,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 21B                         ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-766  ,008,CONS,CAP,43000,41836,41836,1164,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 22B                         ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-767  ,001,CONS,CAP,11483000,11340804,11022148,142196,12/15/2017
850,REPLACEMENT OF VALVES AND REGULATORS                        ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-769  ,010,CONS,CAP,84000,83703,54404,297,12/15/2017
850,REPLACEMENT OF VALVES AND REGULATORS                        ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-769  ,013,CONS,CAP,15000,0,0,15000,12/15/2017
850,REPLACEMENT OF VALVES AND REGULATORS                        ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-769  ,019,IFSP,IFA,22000,21138,21138,862,12/15/2017
850,"WM REPLMT EAST NEW YORK AVE B/T HOWARD AV & PACIFIC ST, ETC ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-776  ,603,IFDS,IFA,50000,0,0,50000,12/15/2017
850,TRUNK & DIST. W/M REPL IN ATALNTIC AV B/T CARLTON & CLASSON ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-778  ,014,CONS,CAP,0,0,0,0,12/15/2017
850,TRUNK & DIST. W/M REPL IN ATALNTIC AV B/T CARLTON & CLASSON ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-778  ,DC1,CONS,CAP,964000,963999,826690,1,12/15/2017
850,SWR & WM EASTERN PKWY B/T GRAND ARMY PLAZA  & WASHINGTON    ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-779  ,005,CNSP,CAP,1052000,1050840,1050840,1160,12/15/2017
850,SWR & WM EASTERN PKWY B/T GRAND ARMY PLAZA  & WASHINGTON    ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-779  ,604,IFSP,IFA,102000,0,0,102000,12/15/2017
850,"wm & Comb swr replacment.  Williamsbug bridge plaza, bklyn  ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-797  ,601,IFDS,IFA,100000,0,0,100000,12/15/2017
850,"72"" Replacement in Flatbush Avenue between Sterling Pl & 8th",826,DEPT OF ENVIRONMENTAL PROTECTION,BED798   ,014,CONS,CAP,4000,3823,0,177,12/15/2017
850,BRONX ADDITION                                              ,130,DEPARTMENT OF JUVENILE JUSTICE,BXDETCT2 ,004,DSGN,CAP,0,0,0,0,12/15/2017
850,BRONX ADDITION                                              ,130,DEPARTMENT OF JUVENILE JUSTICE,BXDETCT2 ,012,IFSP,IFA,48000,47231,47231,769,12/15/2017
850,BKDC PHASE B                                                ,072,DEPARTMENT OF CORRECTION,C-104A-1B,030,CONS,CAP,6298000,6297185,6297185,815,12/15/2017
850,BKDC PHASE B                                                ,072,DEPARTMENT OF CORRECTION,C-104A-1B,040,CNSP,CAP,278000,277699,277699,301,12/15/2017
850,BKDC PHASE B                                                ,072,DEPARTMENT OF CORRECTION,C-104A-1B,041,CONS,CAP,142000,138861,138861,3139,12/15/2017
850,PERIMETER CONDUIT CENTER                                    ,072,DEPARTMENT OF CORRECTION,C101PRMTR,010,CONS,CAP,371000,371000,371000,0,12/15/2017
850,PERIMETER CONDUIT CENTER                                    ,072,DEPARTMENT OF CORRECTION,C101PRMTR,017,CONS,CAP,2581000,2581000,2581000,0,12/15/2017
850,200 DORMITORY BEDS AT ARDC                                  ,072,DEPARTMENT OF CORRECTION,C114ARDC ,004,CONS,CAP,1862000,1862063,1862063,-63,12/15/2017
850,200 DORMITORY BEDS AT ARDC                                  ,072,DEPARTMENT OF CORRECTION,C114ARDC ,009,CONS,CAP,0,0,0,0,12/15/2017
850,MODULAR & SPRUNGS TAKE DOWNS - CAPACITY REPLACEMENT PROGRAM ,072,DEPARTMENT OF CORRECTION,C114CAPTD,007,CONS,CAP,0,0,0,0,12/15/2017
850,CAPACITY REPLACEMENT GRVC BED ADDITION                      ,072,DEPARTMENT OF CORRECTION,C114GMOD ,036,CONS,CAP,0,0,0,0,12/15/2017
850,GRVC Core Renovation                                        ,072,DEPARTMENT OF CORRECTION,C114GRVC ,001,CONS,CAP,0,0,0,0,12/15/2017
850,PERM ELEC FOR EAST/WEST (CON ED TIE-INS)                    ,072,DEPARTMENT OF CORRECTION,C114MBE3B,004,CONS,CAP,3433000,3430070,3430070,2930,12/15/2017
850,PERM ELEC FOR EAST/WEST (CON ED TIE-INS)                    ,072,DEPARTMENT OF CORRECTION,C114MBE3B,011,CONS,CAP,707000,706493,706493,507,12/15/2017
850,PERM ELEC/LV SYSTEM - WEST SIDE CDU                         ,072,DEPARTMENT OF CORRECTION,C114MBE3W,001,SVCS,CAP,3000,0,0,3000,12/15/2017
850,PERM ELEC/LV SYSTEM - WEST SIDE CDU                         ,072,DEPARTMENT OF CORRECTION,C114MBE3W,026,CONS,CAP,9000,0,0,9000,12/15/2017
850,PERM ELEC/LV SYSTEM - WEST SIDE CDU                         ,072,DEPARTMENT OF CORRECTION,C114MBE3W,034,CTGY,CAP,1960000,0,0,1960000,12/15/2017
850,PERM ELEC/LV SYSTEM - WEST SIDE CDU                         ,072,DEPARTMENT OF CORRECTION,C114MBE3W,035,CONS,CAP,20000,20000,20000,0,12/15/2017
850,NIC SHOWER RECONSTRUCTION                                   ,072,DEPARTMENT OF CORRECTION,C75NICSHW,007,IFSP,IFA,1825000,1719999,1687201,105001,12/15/2017
850,NIC SHOWER RECONSTRUCTION                                   ,072,DEPARTMENT OF CORRECTION,C75NICSHW,014,DSGN,CAP,0,0,0,0,12/15/2017
850,REC VISITOR PROCESSING BLDG                                 ,072,DEPARTMENT OF CORRECTION,C75VISIT ,006,IFSP,IFA,2000,1263,1263,737,12/15/2017
850,REPLACEMENT OF ELEVATOR SYSTEMS                             ,072,DEPARTMENT OF CORRECTION,C76ELEV1 ,002,IFSP,IFA,24000,24000,24000,0,12/15/2017
850,REPLACEMENT OF ELEVATOR SYSTEMS                             ,072,DEPARTMENT OF CORRECTION,C76ELEV1 ,009,CONS,CAP,0,0,0,0,12/15/2017
850,"MAIN,AMKC,K, & GMDC DORMS SHOWERS                           ",072,DEPARTMENT OF CORRECTION,C95MAIN  ,007,CTGY,CAP,625000,0,0,625000,12/15/2017
850,"MAIN,AMKC,K, & GMDC DORMS SHOWERS                           ",072,DEPARTMENT OF CORRECTION,C95MAIN  ,011,CONS,CAP,565000,564920,559271,80,12/15/2017
850,"MAIN,AMKC,K, & GMDC DORMS SHOWERS                           ",072,DEPARTMENT OF CORRECTION,C95MAIN  ,034,CONS,CAP,0,0,0,0,12/15/2017
850,CONVERSION OF MENTAL HEALTH CENTER MOD1 TO SINGLE CELLS     ,072,DEPARTMENT OF CORRECTION,C95MENTAL,001,DSGN,CAP,21000,20920,20920,80,12/15/2017
850,1 CENTRE ST.- OFFICES FROM 49-51 CHAMBERS ST. - 21C3        ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CC1C3    ,008,CONS,CAP,137000,0,0,137000,12/15/2017
850,CITY HALL RENOVATIONS                                       ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CITYHALL2,003,CONS,CAP,921000,0,0,921000,12/15/2017
850,FACIILITY RENOVATIONS AT CROSSROADS JC                      ,068,ADMIN. FOR CHILDREN'S SERVICES,CJCREN   ,012,CONS,CAP,0,0,0,0,12/15/2017
850,"QNS CRIMINAL ANNEX(""Q1"")CONT  FROM CO264418                 ",856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO264418A,038,CONS,CAP,37000,0,0,37000,12/15/2017
850,"QNS CRIMINAL ANNEX(""Q1"")CONT  FROM CO264418                 ",856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO264418A,042,CONS,CAP,13000,0,0,13000,12/15/2017
850,"QNS CRIMINAL ANNEX(""Q1"")CONT  FROM CO264418                 ",856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO264418A,049,CONS,CAP,10000,0,0,10000,12/15/2017
850,NBHC FY98- FY99 COS                                         ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO270CO98,051,CONS,CAP,287000,287682,287682,-682,12/15/2017
850,120 SCHERMERHORN ST.- FIRE ALARM/DETECTION                  ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO281FA  ,003,DSGN,CAP,202000,202298,169894,-298,12/15/2017
850,120 SCHERMERHORN ST.- INTERIOR RENOVATIONS                  ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO281K-CR,127,CTGY,CAP,0,0,0,0,12/15/2017
850,120 SCHERMERHORN ST.- INTERIOR RENOVATIONS                  ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO281K-CR,129,EQFN,CAP,0,0,0,0,12/15/2017
850,120 SCHERMERHORN ST.- INTERIOR RENOVATIONS                  ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO281K-CR,141,CONS,CAP,0,0,0,0,12/15/2017
850,111 CENTRE ST.- EXTERIOR                                    ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO284EXT2,100,IFSP,IFA,233000,232999,174321,1,12/15/2017
850,DASNY - BRONX CRIMINAL CT COMPLEX                           ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO290XSB1,039,CONS,CAP,19386000,0,0,19386000,12/15/2017
850,DASNY - BRONX CRIMINAL CT COMPLEX                           ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO290XSB1,137,SVCS,CAP,-6000,0,0,-6000,12/15/2017
850,DASNY - BRONX CRIMINAL CT COMPLEX                           ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO290XSB1,138,EQFN,CAP,-1000,0,0,-1000,12/15/2017
850,DASNY - BRONX CRIMINAL CT COMPLEX                           ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO290XSB1,143,CNSP,CAP,26000,0,0,26000,12/15/2017
850,DASNY - BRONX CRIMINAL CT COMPLEX                           ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO290XSB1,150,EQFN,CAP,13000,0,0,13000,12/15/2017
850,DASNY - BRONX CRIMINAL CT COMPLEX                           ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO290XSB1,191,CONS,CAP,63000,0,0,63000,12/15/2017
850,DASNY - BRONX CRIMINAL CT COMPLEX                           ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO290XSB1,195,CNSP,CAP,1000,0,0,1000,12/15/2017
850,DASNY - BRONX CRIMINAL CT COMPLEX                           ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO290XSB1,231,CNSP,CAP,40000,0,0,40000,12/15/2017
850,DASNY - BRONX CRIMINAL CT COMPLEX                           ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,CO290XSB1,298,CNSP,CAP,-1000,0,0,-1000,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 23B - PHASE I               ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-768A ,004,IFDS,IFA,0,0,0,0,12/15/2017
850,"WM REPLMT EAST NEW YORK AVE B/T HOWARD AV & PACIFIC ST, ETC ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-776  ,002,CONS,CAP,2872000,0,0,2872000,12/15/2017
850,"WM REPLMT EAST NEW YORK AVE B/T HOWARD AV & PACIFIC ST, ETC ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-776  ,004,CNSP,CAP,1500000,0,0,1500000,12/15/2017
850,"WM REPLMT EAST NEW YORK AVE B/T HOWARD AV & PACIFIC ST, ETC ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-776  ,601,IFDS,IFA,300000,300000,300000,0,12/15/2017
850,"WM REPLMT EAST NEW YORK AVE B/T HOWARD AV & PACIFIC ST, ETC ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-776  ,604,IFSP,IFA,0,0,0,0,12/15/2017
850,"WM REPLMT EAST NEW YORK AVE B/T HOWARD AV & PACIFIC ST, ETC ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-776  ,623,IFOT,IFA,35000,10000,10000,25000,12/15/2017
850,WM REPLMT IN LEONARD STRET B/T DRIGGS AV AND MAUJER ST      ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-777  ,601,IFDS,IFA,65000,65000,65000,0,12/15/2017
850,WM REPLMT IN LEONARD STRET B/T DRIGGS AV AND MAUJER ST      ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-777  ,621,IFDS,IFA,50000,24999,14489,25001,12/15/2017
850,WM REPLMT IN LEONARD STRET B/T DRIGGS AV AND MAUJER ST      ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-777  ,651,CONS,CAP,0,0,0,0,12/15/2017
850,TRUNK & DIST. W/M REPL IN ATALNTIC AV B/T CARLTON & CLASSON ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-778  ,019,CNSP,CAP,83000,82420,82420,580,12/15/2017
850,SWR & WM EASTERN PKWY B/T GRAND ARMY PLAZA  & WASHINGTON    ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-779  ,008,CONS,CAP,189000,189000,189000,0,12/15/2017
850,SWR & WM EASTERN PKWY B/T GRAND ARMY PLAZA  & WASHINGTON    ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-779  ,009,CONS,CAP,63000,63000,63000,0,12/15/2017
850,SWR & WM EASTERN PKWY B/T GRAND ARMY PLAZA  & WASHINGTON    ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-779  ,606,IFSP,IFA,74000,0,0,74000,12/15/2017
850,RECON OF WM IN KINGSTON AVE BTW EASTERN PKWY & EMPIRE BLVD  ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-787  ,601,IFDS,IFA,700000,0,0,700000,12/15/2017
850,DUMBO/Vinegar Hill  Area Reconstruction & Plaza.            ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-794  ,603,IFDS,IFA,61000,0,0,61000,12/15/2017
850,DUMBO/Vinegar Hill  Area Reconstruction & Plaza.            ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-794  ,606,IFSP,IFA,61000,0,0,61000,12/15/2017
850,Replacement of Water Mains in Avenue S                      ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-809  ,001,CONS,CAP,22756000,0,0,22756000,12/15/2017
850,"72"" Replacement in Flatbush Avenue between Sterling Pl & 8th",826,DEPT OF ENVIRONMENTAL PROTECTION,BED798   ,603,IFDS,IFA,1709000,700000,700000,1009000,12/15/2017
850,"72"" Replacement in Flatbush Avenue between Sterling Pl & 8th",826,DEPT OF ENVIRONMENTAL PROTECTION,BED798   ,606,IFSP,IFA,20000,0,0,20000,12/15/2017
850,Accelerated Distribution WM replcmnt & sewer rehab- BKLYN   ,826,DEPT OF ENVIRONMENTAL PROTECTION,BEDA-001 ,601,IFDS,IFA,1300000,49999,11474,1250001,12/15/2017
850,Accelerated Distribution WM replcmnt & sewer rehab- BKLYN   ,826,DEPT OF ENVIRONMENTAL PROTECTION,BEDA-002 ,602,IFDS,IFA,50000,0,0,50000,12/15/2017
850,BRIDGES DETENTION CENTER - LOCAL LAW #11/INTERIOR RENOVATION,130,DEPARTMENT OF JUVENILE JUSTICE,BXDETCT  ,009,CTGY,CAP,808000,0,0,808000,12/15/2017
850,BRIDGES DETENTION CENTER - LOCAL LAW #11/INTERIOR RENOVATION,130,DEPARTMENT OF JUVENILE JUSTICE,BXDETCT  ,106,CONS,CAP,0,0,0,0,12/15/2017
850,BRIDGES DETENTION CENTER - LOCAL LAW #11/INTERIOR RENOVATION,130,DEPARTMENT OF JUVENILE JUSTICE,BXDETCT  ,111,IFDS,IFA,30000,0,0,30000,12/15/2017
850,BRONX ADDITION                                              ,130,DEPARTMENT OF JUVENILE JUSTICE,BXDETCT2 ,001,DSGN,CAP,16000,0,0,16000,12/15/2017
850,QUEENS HDM INTERIOR RECON                                   ,072,DEPARTMENT OF CORRECTION,C-104QHDM,009,CONS,CAP,32000,32224,32224,-224,12/15/2017
850,QUEENS HDM INTERIOR RECON                                   ,072,DEPARTMENT OF CORRECTION,C-104QHDM,025,CONS,CAP,0,0,0,0,12/15/2017
850,PERIMETER CONDUIT CENTER                                    ,072,DEPARTMENT OF CORRECTION,C101PRMTR,006,CTGY,CAP,250000,0,0,250000,12/15/2017
850,PERIMETER CONDUIT CENTER                                    ,072,DEPARTMENT OF CORRECTION,C101PRMTR,011,CTGY,CAP,5000000,0,0,5000000,12/15/2017
850,CIFM STAFF LOCKERS                                          ,072,DEPARTMENT OF CORRECTION,C114DDMOD,017,IFSP,IFA,70000,30924,30924,39076,12/15/2017
850,CIFM FENCE                                                  ,072,DEPARTMENT OF CORRECTION,C114FENCE,001,CONS,CAP,1916000,1915100,1915100,900,12/15/2017
850,REPLACEMENT OF VALVES AND REGULATORS                        ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-769  ,017,CONS,CAP,21000,19987,19987,1013,12/15/2017
850,WM REPLMT IN LEONARD STRET B/T DRIGGS AV AND MAUJER ST      ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-777  ,002,CONS,CAP,7090000,7089677,1487176,323,12/15/2017
850,TRUNK & DIST. W/M REPL IN ATALNTIC AV B/T CARLTON & CLASSON ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-778  ,013,CONS,CAP,12000,11305,0,695,12/15/2017
850,TRUNK & DIST. W/M REPL IN ATALNTIC AV B/T CARLTON & CLASSON ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-778  ,021,CNSP,CAP,488000,487031,476356,969,12/15/2017
850,TRUNK & DIST. W/M REPL IN ATALNTIC AV B/T Carlton & portland,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-778A ,001,CONS,CAP,1898000,0,0,1898000,12/15/2017
850,"WM & Sewer work in Atlantic Ave (HWD10105, NDF-ATLAV)       ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-785A ,603,IFDS,IFA,126000,0,0,126000,12/15/2017
850,"WM replacement Hamilton ave gowanus connector, BKLYN        ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-802  ,001,CONS,CAP,1600000,0,0,1600000,12/15/2017
850,"72"" Replacement in Flatbush Avenue between Sterling Pl & 8th",826,DEPT OF ENVIRONMENTAL PROTECTION,BED798   ,010,CONS,CAP,0,0,0,0,12/15/2017
850,"72"" Replacement in Flatbush Avenue between Sterling Pl & 8th",826,DEPT OF ENVIRONMENTAL PROTECTION,BED798   ,651,IFOT,IFA,20000,10000,10000,10000,12/15/2017
850,Accelerated Distribution WM replcmnt & sewer rehab- BKLYN   ,826,DEPT OF ENVIRONMENTAL PROTECTION,BEDA-001 ,003,CONS,CAP,402000,401748,158641,252,12/15/2017
850,Accelerated Distribution WM replcmnt & sewer rehab- BKLYN   ,826,DEPT OF ENVIRONMENTAL PROTECTION,BEDA-001 ,010,CONS,CAP,0,0,0,0,12/15/2017
850,Accelerated Distribution WM replcmnt & sewer rehab- BKLYN   ,826,DEPT OF ENVIRONMENTAL PROTECTION,BEDA-001 ,015,CNSP,CAP,0,0,0,0,12/15/2017
850,BROOKLYN ADDITION                                           ,130,DEPARTMENT OF JUVENILE JUSTICE,BKDETCT2 ,006,CONS,CAP,0,0,0,0,12/15/2017
850,BROOKLYN ADDITION                                           ,130,DEPARTMENT OF JUVENILE JUSTICE,BKDETCT2 ,013,DSGN,CAP,0,0,0,0,12/15/2017
850,BRIDGES DETENTION CENTER - LOCAL LAW #11/INTERIOR RENOVATION,130,DEPARTMENT OF JUVENILE JUSTICE,BXDETCT  ,101,DSGN,CAP,192000,191653,191653,347,12/15/2017
850,BRIDGES DETENTION CENTER - LOCAL LAW #11/INTERIOR RENOVATION,130,DEPARTMENT OF JUVENILE JUSTICE,BXDETCT  ,109,CONS,CAP,0,0,0,0,12/15/2017
850,BKDC PHASE B                                                ,072,DEPARTMENT OF CORRECTION,C-104A-1B,010,CTGY,CAP,1900000,0,0,1900000,12/15/2017
850,BKDC PHASE B                                                ,072,DEPARTMENT OF CORRECTION,C-104A-1B,013,CTGY,CAP,915000,0,0,915000,12/15/2017
850,BKDC PHASE B                                                ,072,DEPARTMENT OF CORRECTION,C-104A-1B,055,IFSP,IFA,285000,183639,183639,101361,12/15/2017
850,BKDC PHASE B                                                ,072,DEPARTMENT OF CORRECTION,C-104A-1B,056,CONS,CAP,206000,0,0,206000,12/15/2017
850,QUEENS HDM INTERIOR RECON                                   ,072,DEPARTMENT OF CORRECTION,C-104QHDM,010,CTGY,CAP,1085000,0,0,1085000,12/15/2017
850,EGRESS STAIRS AT B'KLYN HOUSE OF DETENTION                  ,072,DEPARTMENT OF CORRECTION,C104EGRES,005,CONS,CAP,108000,0,0,108000,12/15/2017
850,EGRESS STAIRS AT B'KLYN HOUSE OF DETENTION                  ,072,DEPARTMENT OF CORRECTION,C104EGRES,011,CNSP,CAP,1016000,969464,969464,46536,12/15/2017
850,200 DORMITORY BEDS AT ARDC                                  ,072,DEPARTMENT OF CORRECTION,C114ARDC ,002,CNSP,CAP,2396000,0,0,2396000,12/15/2017
850,CIFM STAFF LOCKERS                                          ,072,DEPARTMENT OF CORRECTION,C114DDMOD,010,CONS,CAP,151000,150040,142538,960,12/15/2017
850,CIFM FENCE                                                  ,072,DEPARTMENT OF CORRECTION,C114FENCE,002,CNSP,CAP,208000,205520,205520,2480,12/15/2017
850,CIFM FENCE                                                  ,072,DEPARTMENT OF CORRECTION,C114FENCE,004,CTGY,CAP,240000,0,0,240000,12/15/2017
850,CAPACITY REPLACEMENT GRVC BED ADDITION                      ,072,DEPARTMENT OF CORRECTION,C114GMOD ,028,CNSP,CAP,0,0,0,0,12/15/2017
850,ELEC PERM POWER\GENERATORS-EAST/WEST STRUCTURES             ,072,DEPARTMENT OF CORRECTION,C114MBE3 ,012,CONS,CAP,12000,0,0,12000,12/15/2017
850,ELEC PERM POWER\GENERATORS-EAST/WEST STRUCTURES             ,072,DEPARTMENT OF CORRECTION,C114MBE3 ,019,CONS,CAP,6000,0,0,6000,12/15/2017
850,EAST/WEST PERMANENT POWER ENGINE GENERATOR                  ,072,DEPARTMENT OF CORRECTION,C114MBE3C,006,CONS,CAP,5000,0,0,5000,12/15/2017
850,PERM ELEC FOR EAST/WEST (CON ED TIE-INS)                    ,072,DEPARTMENT OF CORRECTION,C114MBE3B,006,IFSP,IFA,898000,897128,897128,872,12/15/2017
850,EAST/WEST PERMANENT POWER ENGINE GENERATOR                  ,072,DEPARTMENT OF CORRECTION,C114MBE3C,001,CONS,CAP,4055000,4054124,4054124,876,12/15/2017
850,PERM ELEC/LV SYSTEM - WEST SIDE CDU                         ,072,DEPARTMENT OF CORRECTION,C114MBE3W,016,CONS,CAP,2000,0,0,2000,12/15/2017
850,PERM ELEC/LV SYSTEM - WEST SIDE CDU                         ,072,DEPARTMENT OF CORRECTION,C114MBE3W,021,CONS,CAP,4000,0,0,4000,12/15/2017
850,NEW RIKERS ISLAND FACILITY                                  ,072,DEPARTMENT OF CORRECTION,C114NEWRI,001,DSGN,CAP,34085000,34085233,14456616,-233,12/15/2017
